Date,Open,High,Low,Close,Volume,MarketCap
2017/12/17,19475.80 ,20089.00 ,18974.10 ,19140.80 ,13314599936.00 ,320576568850.00 
2017/12/16,17760.30 ,19716.70 ,17515.30 ,19497.40 ,12740599808.00 ,326502485530.00 
2017/12/15,16601.30 ,18154.10 ,16601.30 ,17706.90 ,14309999616.00 ,296482120238.00 
2017/12/14,16384.60 ,17085.80 ,16185.90 ,16564.00 ,13777399808.00 ,277310347000.00 
2017/12/13,17500.00 ,17653.10 ,16039.70 ,16408.20 ,12976900096.00 ,274663619978.00 
2017/12/12,16919.80 ,17781.80 ,16571.60 ,17415.40 ,14603799552.00 ,291483935710.00 
2017/12/11,15427.40 ,17513.90 ,15404.80 ,16936.80 ,12153900032.00 ,283439888520.00 
2017/12/10,15168.40 ,15850.60 ,13226.60 ,15455.40 ,13433299968.00 ,258615393665.00 
2017/12/9,16523.30 ,16783.00 ,13674.90 ,15178.20 ,13911300096.00 ,253946084745.00 
2017/12/8,17802.90 ,18353.40 ,14336.90 ,16569.40 ,21135998976.00 ,277185764485.00 
2017/12/7,14266.10 ,17899.70 ,14057.30 ,17899.70 ,17950699520.00 ,299405364249.00 
2017/12/6,11923.40 ,14369.10 ,11923.40 ,14291.50 ,12656300032.00 ,239024437136.00 
2017/12/5,11685.70 ,12032.00 ,11604.60 ,11916.70 ,6895260160.00 ,199278350420.00 
2017/12/4,11315.40 ,11657.20 ,11081.80 ,11657.20 ,6132409856.00 ,194912755450.00 
2017/12/3,11082.70 ,11858.70 ,10862.00 ,11323.20 ,6608309760.00 ,189302389920.00 
2017/12/2,10978.30 ,11320.20 ,10905.10 ,11074.60 ,5138500096.00 ,185122039035.00 
2017/12/1,10198.60 ,11046.70 ,9694.65 ,10975.60 ,6783119872.00 ,183444663767.00 
2017/11/30,9906.79 ,10801.00 ,9202.05 ,10233.60 ,8310689792.00 ,171020085600.00 
2017/11/29,10077.40 ,11517.40 ,9601.03 ,9888.61 ,11568799744.00 ,165233728795.00 
2017/11/28,9823.43 ,10125.70 ,9736.30 ,10058.80 ,6348819968.00 ,168056012886.00 
2017/11/27,9352.72 ,9818.35 ,9352.72 ,9818.35 ,5653320192.00 ,164019464090.00 
2017/11/26,8789.04 ,9522.93 ,8775.59 ,9330.55 ,5475579904.00 ,155850742551.00 
2017/11/25,8241.71 ,8790.92 ,8191.15 ,8790.92 ,4342060032.00 ,146820557006.00 
2017/11/24,8074.02 ,8374.16 ,7940.93 ,8253.69 ,5058610176.00 ,137831976173.00 
2017/11/23,8232.38 ,8267.40 ,8038.77 ,8038.77 ,4225179904.00 ,134227860479.00 
2017/11/22,8077.95 ,8302.26 ,8075.47 ,8253.55 ,3633530112.00 ,137797862084.00 
2017/11/21,8205.74 ,8348.66 ,7762.71 ,8071.26 ,4277609984.00 ,134739693480.00 
2017/11/20,8039.07 ,8336.86 ,7949.36 ,8200.64 ,3488450048.00 ,136881802624.00 
2017/11/19,7766.03 ,8101.91 ,7694.10 ,8036.49 ,3149319936.00 ,134124196206.00 
2017/11/18,7697.21 ,7884.99 ,7463.44 ,7790.15 ,3667190016.00 ,129997247838.00 
2017/11/17,7853.57 ,8004.59 ,7561.09 ,7708.99 ,4651670016.00 ,128621507062.00 
2017/11/16,7323.24 ,7967.38 ,7176.58 ,7871.69 ,5123809792.00 ,131328418537.00 
2017/11/15,6634.76 ,7342.25 ,6634.76 ,7315.54 ,4200880128.00 ,122035826506.00 
2017/11/14,6561.48 ,6764.98 ,6461.75 ,6635.75 ,3197110016.00 ,110683148744.00 
2017/11/13,5938.25 ,6811.19 ,5844.29 ,6559.49 ,6263249920.00 ,109400650105.00 
2017/11/12,6295.45 ,6625.05 ,5519.01 ,5950.07 ,8957349888.00 ,99226193603.00 
2017/11/11,6618.61 ,6873.15 ,6204.22 ,6357.60 ,4908680192.00 ,106016076151.00 
2017/11/10,7173.73 ,7312.00 ,6436.87 ,6618.14 ,5208249856.00 ,110354089394.00 
2017/11/9,7446.83 ,7446.83 ,7101.52 ,7143.58 ,3226249984.00 ,119104730750.00 
2017/11/8,7141.38 ,7776.42 ,7114.02 ,7459.69 ,4602200064.00 ,124360767999.00 
2017/11/7,7023.10 ,7253.32 ,7023.10 ,7144.38 ,2326340096.00 ,119091456315.00 
2017/11/6,7403.22 ,7445.77 ,7007.31 ,7022.76 ,3111899904.00 ,117050623317.00 
2017/11/5,7404.52 ,7617.48 ,7333.19 ,7407.41 ,2380410112.00 ,123449206170.00 
2017/11/4,7164.48 ,7492.86 ,7031.28 ,7379.95 ,2483800064.00 ,122978748805.00 
2017/11/3,7087.53 ,7461.29 ,7002.94 ,7207.76 ,3369860096.00 ,120097405359.00 
2017/11/2,6777.77 ,7367.33 ,6758.72 ,7078.50 ,4653770240.00 ,117933380780.00 
2017/11/1,6440.97 ,6767.31 ,6377.88 ,6767.31 ,2870320128.00 ,112735345036.00 
2017/10/31,6132.02 ,6470.43 ,6103.33 ,6468.40 ,2311379968.00 ,107743731291.00 
2017/10/30,6114.85 ,6214.99 ,6040.85 ,6130.53 ,1772150016.00 ,102105356519.00 
2017/10/29,5754.44 ,6255.71 ,5724.58 ,6153.85 ,2859040000.00 ,102482445590.00 
2017/10/28,5787.82 ,5876.72 ,5689.19 ,5753.09 ,1403920000.00 ,95797359518.00 
2017/10/27,5899.74 ,5988.39 ,5728.82 ,5780.90 ,1710130048.00 ,96254297360.00 
2017/10/26,5747.95 ,5976.80 ,5721.22 ,5904.83 ,1905040000.00 ,98310176011.00 
2017/10/25,5524.60 ,5754.33 ,5397.88 ,5750.80 ,1966989952.00 ,95732630220.00 
2017/10/24,5935.52 ,5935.52 ,5504.18 ,5526.64 ,2735699968.00 ,91988225800.00 
2017/10/23,6006.00 ,6075.59 ,5732.47 ,5930.32 ,2401840128.00 ,98695054084.00 
2017/10/22,6036.66 ,6076.26 ,5792.34 ,6008.42 ,2034630016.00 ,99981911326.00 
2017/10/21,5996.79 ,6194.88 ,5965.07 ,6031.60 ,2207099904.00 ,100353682389.00 
2017/10/20,5708.11 ,6060.11 ,5627.23 ,6011.45 ,2354429952.00 ,100007083345.00 
2017/10/19,5583.74 ,5744.35 ,5531.06 ,5708.52 ,1780540032.00 ,94954808115.00 
2017/10/18,5603.82 ,5603.82 ,5151.44 ,5590.69 ,2399269888.00 ,92982539106.00 
2017/10/17,5741.58 ,5800.35 ,5472.72 ,5605.51 ,1821570048.00 ,93218297189.00 
2017/10/16,5687.57 ,5776.23 ,5544.21 ,5725.59 ,2008070016.00 ,95203392843.00 
2017/10/15,5835.96 ,5852.48 ,5478.61 ,5678.19 ,1976039936.00 ,94403031755.00 
2017/10/14,5643.53 ,5837.70 ,5591.64 ,5831.79 ,1669030016.00 ,96942498331.00 
2017/10/13,5464.16 ,5840.30 ,5436.85 ,5647.21 ,3615480064.00 ,93864253934.00 
2017/10/12,4829.58 ,5446.91 ,4822.00 ,5446.91 ,2791610112.00 ,90525666972.00 
2017/10/11,4789.25 ,4873.73 ,4751.63 ,4826.48 ,1222279936.00 ,80205238020.00 
2017/10/10,4776.21 ,4922.17 ,4765.10 ,4781.99 ,1597139968.00 ,79457603224.00 
2017/10/9,4614.52 ,4878.71 ,4564.25 ,4772.02 ,1968739968.00 ,79282158943.00 
2017/10/8,4429.67 ,4624.14 ,4405.64 ,4610.48 ,1313869952.00 ,76589293760.00 
2017/10/7,4369.35 ,4443.88 ,4321.05 ,4426.89 ,906928000.00 ,73529314833.00 
2017/10/6,4324.46 ,4413.27 ,4320.53 ,4370.81 ,1069939968.00 ,72589262957.00 
2017/10/5,4229.88 ,4362.64 ,4164.05 ,4328.41 ,1161769984.00 ,71876277937.00 
2017/10/4,4319.37 ,4352.31 ,4210.42 ,4229.36 ,1116770048.00 ,70225033578.00 
2017/10/3,4408.46 ,4432.47 ,4258.89 ,4317.48 ,1288019968.00 ,71681069637.00 
2017/10/2,4395.81 ,4470.23 ,4377.46 ,4409.32 ,1431730048.00 ,73195646776.00 
2017/10/1,4341.05 ,4403.74 ,4269.81 ,4403.74 ,1208210048.00 ,73094870674.00 
2017/9/30,4166.11 ,4358.43 ,4160.86 ,4338.71 ,1207449984.00 ,72008428789.00 
2017/9/29,4171.62 ,4214.63 ,4039.29 ,4163.07 ,1367049984.00 ,69086146650.00 
2017/9/28,4197.13 ,4279.31 ,4109.70 ,4174.73 ,1712320000.00 ,69270823146.00 
2017/9/27,3892.94 ,4210.05 ,3884.82 ,4200.67 ,1686880000.00 ,69691950752.00 
2017/9/26,3928.41 ,3969.89 ,3869.90 ,3892.35 ,1043740032.00 ,64569365079.00 
2017/9/25,3681.58 ,3950.25 ,3681.58 ,3926.07 ,1374210048.00 ,65122213849.00 
2017/9/24,3796.15 ,3796.15 ,3666.90 ,3682.84 ,768014976.00 ,61081971156.00 
2017/9/23,3629.92 ,3819.21 ,3594.58 ,3792.40 ,928113984.00 ,62892069389.00 
2017/9/22,3628.02 ,3758.27 ,3553.53 ,3630.70 ,1194829952.00 ,60203040223.00 
2017/9/21,3901.47 ,3916.42 ,3613.63 ,3631.04 ,1411480064.00 ,60202370872.00 
2017/9/20,3916.36 ,4031.39 ,3857.73 ,3905.95 ,1213830016.00 ,64751811835.00 
2017/9/19,4073.79 ,4094.07 ,3868.87 ,3924.97 ,1563980032.00 ,65061185838.00 
2017/9/18,3591.09 ,4079.23 ,3591.09 ,4065.20 ,1943209984.00 ,67377945990.00 
2017/9/17,3606.28 ,3664.81 ,3445.64 ,3582.88 ,1239149952.00 ,59377995376.00 
2017/9/16,3637.75 ,3808.84 ,3487.79 ,3625.04 ,1818400000.00 ,60068678195.00 
2017/9/15,3166.30 ,3733.45 ,2946.62 ,3637.52 ,4148069888.00 ,60267886368.00 
2017/9/14,3875.37 ,3920.60 ,3153.86 ,3154.95 ,2716310016.00 ,52265453816.00 
2017/9/13,4131.98 ,4131.98 ,3789.92 ,3882.59 ,2219409920.00 ,64311123695.00 
2017/9/12,4168.88 ,4344.65 ,4085.22 ,4130.81 ,1864530048.00 ,68412822896.00 
2017/9/11,4122.47 ,4261.67 ,4099.40 ,4161.27 ,1557330048.00 ,68907352119.00 
2017/9/10,4229.34 ,4245.44 ,3951.04 ,4122.94 ,1679090048.00 ,68263826801.00 
2017/9/9,4229.81 ,4308.82 ,4114.11 ,4226.06 ,1386230016.00 ,69963847482.00 
2017/9/8,4605.16 ,4661.00 ,4075.18 ,4228.75 ,2700890112.00 ,69999555938.00 
2017/9/7,4589.14 ,4655.04 ,4491.33 ,4599.88 ,1844620032.00 ,76132843874.00 
2017/9/6,4376.59 ,4617.25 ,4376.59 ,4597.12 ,2172100096.00 ,76077049312.00 
2017/9/5,4228.29 ,4427.84 ,3998.11 ,4376.53 ,2697969920.00 ,72417728536.00 
2017/9/4,4591.63 ,4591.63 ,4108.40 ,4236.31 ,2987330048.00 ,70087101256.00 
2017/9/3,4585.27 ,4714.08 ,4417.59 ,4582.96 ,1933190016.00 ,75812181334.00 
2017/9/2,4901.42 ,4975.04 ,4469.24 ,4578.77 ,2722139904.00 ,75734114962.00 
2017/9/1,4701.76 ,4892.01 ,4678.53 ,4892.01 ,2599079936.00 ,80905039782.00 
2017/8/31,4555.59 ,4736.05 ,4549.40 ,4703.39 ,1944930048.00 ,77775374625.00 
2017/8/30,4570.36 ,4626.52 ,4471.41 ,4565.30 ,1937849984.00 ,75482724984.00 
2017/8/29,4389.21 ,4625.68 ,4352.13 ,4579.02 ,2486080000.00 ,75699786263.00 
2017/8/28,4384.45 ,4403.93 ,4224.64 ,4382.66 ,1959330048.00 ,72445588933.00 
2017/8/27,4345.10 ,4416.59 ,4317.29 ,4382.88 ,1537459968.00 ,72441993792.00 
2017/8/26,4372.06 ,4379.28 ,4269.52 ,4352.40 ,1511609984.00 ,71929882019.00 
2017/8/25,4332.82 ,4455.70 ,4307.35 ,4371.60 ,1727970048.00 ,72241507489.00 
2017/8/24,4137.60 ,4376.39 ,4130.26 ,4334.68 ,2037750016.00 ,71625870868.00 
2017/8/23,4089.01 ,4255.78 ,4078.41 ,4151.52 ,2369819904.00 ,68593954170.00 
2017/8/22,3998.35 ,4128.76 ,3674.58 ,4100.52 ,3764239872.00 ,67743202431.00 
2017/8/21,4090.48 ,4109.14 ,3988.60 ,4001.74 ,2800890112.00 ,66106992038.00 
2017/8/20,4189.31 ,4196.29 ,4069.88 ,4087.66 ,2109769984.00 ,67520478838.00 
2017/8/19,4137.75 ,4243.26 ,3970.55 ,4193.70 ,2975820032.00 ,69265141208.00 
2017/8/18,4324.34 ,4370.13 ,4015.40 ,4160.62 ,2941710080.00 ,68710871037.00 
2017/8/17,4384.44 ,4484.70 ,4243.71 ,4331.69 ,2553359872.00 ,71527949443.00 
2017/8/16,4200.34 ,4381.23 ,3994.42 ,4376.63 ,2272039936.00 ,72260183303.00 
2017/8/15,4326.99 ,4455.97 ,3906.18 ,4181.93 ,3258050048.00 ,69038855081.00 
2017/8/14,4066.10 ,4325.13 ,3989.16 ,4325.13 ,2463089920.00 ,71394704654.00 
2017/8/13,3880.04 ,4208.39 ,3857.80 ,4073.26 ,3159089920.00 ,67230528989.00 
2017/8/12,3650.63 ,3949.92 ,3613.70 ,3884.71 ,2219589888.00 ,64111163866.00 
2017/8/11,3373.82 ,3679.72 ,3372.12 ,3650.62 ,2021190016.00 ,60241844923.00 
2017/8/10,3341.84 ,3453.45 ,3319.47 ,3381.28 ,1515110016.00 ,55791120000.00 
2017/8/9,3420.40 ,3422.76 ,3247.67 ,3342.47 ,1468960000.00 ,55145196472.00 
2017/8/8,3370.22 ,3484.85 ,3345.83 ,3419.94 ,1752760064.00 ,56417337745.00 
2017/8/7,3212.78 ,3397.68 ,3180.89 ,3378.94 ,1482279936.00 ,55734179251.00 
2017/8/6,3257.61 ,3293.29 ,3155.60 ,3213.94 ,1105030016.00 ,53006426108.00 
2017/8/5,2897.63 ,3290.01 ,2874.83 ,3252.91 ,1945699968.00 ,53643452554.00 
2017/8/4,2806.93 ,2899.33 ,2743.72 ,2895.89 ,1002120000.00 ,47749461443.00 
2017/8/3,2709.56 ,2813.31 ,2685.14 ,2804.73 ,804796992.00 ,46239970790.00 
2017/8/2,2727.13 ,2762.53 ,2668.59 ,2710.67 ,1094950016.00 ,44684649516.00 
2017/8/1,2871.30 ,2921.35 ,2685.61 ,2718.26 ,1324669952.00 ,44804603885.00 
2017/7/31,2763.24 ,2889.62 ,2720.61 ,2875.34 ,860574976.00 ,47388334773.00 
2017/7/30,2724.39 ,2758.53 ,2644.85 ,2757.18 ,705942976.00 ,45435913868.00 
2017/7/29,2807.02 ,2808.76 ,2692.80 ,2726.45 ,803745984.00 ,44924534585.00 
2017/7/28,2679.73 ,2897.45 ,2679.73 ,2809.01 ,1380099968.00 ,46279316161.00 
2017/7/27,2538.71 ,2693.32 ,2529.34 ,2671.78 ,789104000.00 ,44013533097.00 
2017/7/26,2577.77 ,2610.76 ,2450.80 ,2529.45 ,937404032.00 ,41663929265.00 
2017/7/25,2757.50 ,2768.08 ,2480.96 ,2576.48 ,1460089984.00 ,42433788244.00 
2017/7/24,2732.70 ,2777.26 ,2699.19 ,2754.86 ,866473984.00 ,45366654309.00 
2017/7/23,2808.10 ,2832.18 ,2653.94 ,2730.40 ,1072840000.00 ,44957775265.00 
2017/7/22,2668.63 ,2862.42 ,2657.71 ,2810.12 ,1177129984.00 ,46264340367.00 
2017/7/21,2838.41 ,2838.41 ,2621.85 ,2667.76 ,1489449984.00 ,43915296559.00 
2017/7/20,2269.89 ,2900.70 ,2269.89 ,2817.60 ,2249260032.00 ,46376428080.00 
2017/7/19,2323.08 ,2397.17 ,2260.23 ,2273.43 ,1245100032.00 ,37415031061.00 
2017/7/18,2233.52 ,2387.61 ,2164.77 ,2318.88 ,1512450048.00 ,38158677672.00 
2017/7/17,1932.62 ,2230.49 ,1932.62 ,2228.41 ,1201760000.00 ,36665393517.00 
2017/7/16,1991.98 ,2058.77 ,1843.03 ,1929.82 ,1182870016.00 ,31748939343.00 
2017/7/15,2230.12 ,2231.14 ,1990.41 ,1998.86 ,993608000.00 ,32880721300.00 
2017/7/14,2360.59 ,2363.25 ,2183.22 ,2233.34 ,882502976.00 ,36734255488.00 
2017/7/13,2402.70 ,2425.22 ,2340.83 ,2357.90 ,835769984.00 ,38778935907.00 
2017/7/12,2332.77 ,2423.71 ,2275.14 ,2398.84 ,1117410048.00 ,39447604438.00 
2017/7/11,2385.89 ,2413.47 ,2296.81 ,2337.79 ,1329760000.00 ,38438497236.00 
2017/7/10,2525.25 ,2537.16 ,2321.13 ,2372.56 ,1111200000.00 ,39005033499.00 
2017/7/9,2572.61 ,2635.49 ,2517.59 ,2518.44 ,527856000.00 ,41397076604.00 
2017/7/8,2520.27 ,2571.34 ,2492.31 ,2571.34 ,733329984.00 ,42262222823.00 
2017/7/7,2608.59 ,2916.14 ,2498.87 ,2518.66 ,917411968.00 ,41391217675.00 
2017/7/6,2608.10 ,2616.72 ,2581.69 ,2608.56 ,761956992.00 ,42863758795.00 
2017/7/5,2602.87 ,2622.65 ,2538.55 ,2601.99 ,941566016.00 ,42751085999.00 
2017/7/4,2561.00 ,2631.59 ,2559.35 ,2601.64 ,985516032.00 ,42740618673.00 
2017/7/3,2498.56 ,2595.00 ,2480.47 ,2564.06 ,964112000.00 ,42118211083.00 
2017/7/2,2436.40 ,2514.28 ,2394.84 ,2506.47 ,803747008.00 ,41167015221.00 
2017/7/1,2492.60 ,2515.27 ,2419.23 ,2434.55 ,779913984.00 ,39980058373.00 
2017/6/30,2539.24 ,2559.25 ,2478.43 ,2480.84 ,860273024.00 ,40735082695.00 
2017/6/29,2567.56 ,2588.83 ,2510.48 ,2539.32 ,949979008.00 ,41690395783.00 
2017/6/28,2553.03 ,2603.98 ,2484.42 ,2574.79 ,1183869952.00 ,42268942193.00 
2017/6/27,2478.45 ,2552.45 ,2332.99 ,2552.45 ,1489789952.00 ,41897190525.00 
2017/6/26,2590.57 ,2615.25 ,2376.29 ,2478.45 ,1663280000.00 ,40677994354.00 
2017/6/25,2607.25 ,2682.26 ,2552.12 ,2589.41 ,1161100032.00 ,42495001716.00 
2017/6/24,2738.52 ,2757.94 ,2583.19 ,2608.72 ,982750016.00 ,42807952581.00 
2017/6/23,2707.34 ,2765.17 ,2706.37 ,2744.91 ,961318976.00 ,45037797053.00 
2017/6/22,2691.03 ,2723.74 ,2642.36 ,2705.41 ,1097939968.00 ,44384244937.00 
2017/6/21,2709.43 ,2772.01 ,2660.40 ,2689.10 ,1626579968.00 ,44111929173.00 
2017/6/20,2591.26 ,2763.45 ,2589.82 ,2721.79 ,1854189952.00 ,44643512689.00 
2017/6/19,2549.03 ,2662.85 ,2549.03 ,2589.60 ,1446840064.00 ,42470734800.00 
2017/6/18,2655.35 ,2662.10 ,2516.33 ,2548.29 ,1178659968.00 ,41788418974.00 
2017/6/17,2514.01 ,2685.19 ,2484.96 ,2655.88 ,1534509952.00 ,43548031452.00 
2017/6/16,2469.57 ,2539.92 ,2385.15 ,2518.56 ,1195190016.00 ,41291821423.00 
2017/6/15,2499.58 ,2534.71 ,2212.96 ,2464.58 ,2026259968.00 ,40402259202.00 
2017/6/14,2716.88 ,2786.83 ,2412.94 ,2506.37 ,1696560000.00 ,41082567339.00 
2017/6/13,2680.91 ,2789.04 ,2650.38 ,2717.02 ,1781200000.00 ,44530631894.00 
2017/6/12,2953.22 ,2997.26 ,2518.56 ,2659.63 ,2569530112.00 ,43585351533.00 
2017/6/11,2942.41 ,2996.60 ,2840.53 ,2958.11 ,1752400000.00 ,48471330146.00 
2017/6/10,2828.14 ,2950.99 ,2746.55 ,2947.71 ,2018889984.00 ,48295501718.00 
2017/6/9,2807.44 ,2901.71 ,2795.62 ,2823.81 ,1348950016.00 ,46260465854.00 
2017/6/8,2720.49 ,2815.30 ,2670.95 ,2805.62 ,1281170048.00 ,45957247989.00 
2017/6/7,2869.38 ,2869.38 ,2700.56 ,2732.16 ,1517709952.00 ,44748237218.00 
2017/6/6,2690.84 ,2999.91 ,2690.84 ,2863.20 ,2089609984.00 ,46888622160.00 
2017/6/5,2512.40 ,2686.81 ,2510.22 ,2686.81 ,1369309952.00 ,43994968834.00 
2017/6/4,2547.79 ,2585.89 ,2452.54 ,2511.81 ,1355120000.00 ,41124262595.00 
2017/6/3,2493.72 ,2581.91 ,2423.57 ,2515.35 ,1514950016.00 ,41177190057.00 
2017/6/2,2404.03 ,2488.55 ,2373.32 ,2488.55 ,1317030016.00 ,40732491835.00 
2017/6/1,2288.33 ,2448.39 ,2288.33 ,2407.88 ,1653180032.00 ,39407633763.00 
2017/5/31,2187.19 ,2311.08 ,2145.57 ,2286.41 ,1544829952.00 ,37414813240.00 
2017/5/30,2255.36 ,2301.96 ,2124.57 ,2175.47 ,1443970048.00 ,35594903085.00 
2017/5/29,2159.43 ,2307.05 ,2107.17 ,2255.61 ,994625024.00 ,36901102917.00 
2017/5/28,2054.08 ,2267.34 ,2054.08 ,2155.80 ,1147139968.00 ,35264171110.00 
2017/5/27,2196.27 ,2260.20 ,1855.83 ,2038.87 ,1700480000.00 ,33347170525.00 
2017/5/26,2320.89 ,2573.79 ,2071.99 ,2202.42 ,1763480064.00 ,36017660894.00 
2017/5/25,2446.24 ,2763.71 ,2285.30 ,2304.98 ,2406700032.00 ,37690456715.00 
2017/5/24,2321.37 ,2523.72 ,2321.37 ,2443.64 ,1725379968.00 ,39952841999.00 
2017/5/23,2191.56 ,2320.82 ,2178.50 ,2320.42 ,1378749952.00 ,37933704066.00 
2017/5/22,2043.19 ,2303.90 ,2017.87 ,2173.40 ,1942220032.00 ,35525744380.00 
2017/5/21,2067.03 ,2119.08 ,2037.50 ,2041.20 ,1147859968.00 ,33361091114.00 
2017/5/20,1984.24 ,2084.73 ,1974.92 ,2084.73 ,961336000.00 ,34068630559.00 
2017/5/19,1897.37 ,2004.52 ,1890.25 ,1987.71 ,1157289984.00 ,32479082015.00 
2017/5/18,1818.70 ,1904.48 ,1807.12 ,1888.65 ,894321024.00 ,30856574835.00 
2017/5/17,1726.73 ,1864.05 ,1661.91 ,1839.09 ,1064729984.00 ,30043626195.00 
2017/5/16,1741.70 ,1785.94 ,1686.54 ,1734.45 ,959044992.00 ,28330874003.00 
2017/5/15,1808.44 ,1812.80 ,1708.54 ,1738.43 ,731529024.00 ,28392885375.00 
2017/5/14,1800.86 ,1831.42 ,1776.62 ,1808.91 ,437196000.00 ,29540290794.00 
2017/5/13,1723.12 ,1812.99 ,1651.08 ,1804.91 ,579635008.00 ,29471223857.00 
2017/5/12,1845.76 ,1856.15 ,1694.01 ,1724.24 ,740984000.00 ,28150631936.00 
2017/5/11,1780.37 ,1873.93 ,1755.35 ,1848.57 ,799489984.00 ,30176934751.00 
2017/5/10,1756.52 ,1788.44 ,1719.10 ,1787.13 ,915723008.00 ,29170965564.00 
2017/5/9,1723.89 ,1833.49 ,1716.30 ,1755.36 ,1167920000.00 ,28649119972.00 
2017/5/8,1596.92 ,1723.35 ,1596.92 ,1723.35 ,1340320000.00 ,28123369330.00 
2017/5/7,1579.47 ,1596.72 ,1559.76 ,1596.71 ,1080029952.00 ,26053077975.00 
2017/5/6,1556.81 ,1578.80 ,1542.50 ,1578.80 ,582529984.00 ,25757608890.00 
2017/5/5,1540.87 ,1618.03 ,1530.31 ,1555.45 ,946035968.00 ,25373374563.00 
2017/5/4,1490.72 ,1608.91 ,1490.72 ,1537.67 ,933548992.00 ,25080858487.00 
2017/5/3,1453.78 ,1492.77 ,1447.49 ,1490.09 ,583795968.00 ,24301634925.00 
2017/5/2,1421.03 ,1473.90 ,1415.69 ,1452.82 ,477337984.00 ,23691443738.00 
2017/5/1,1348.30 ,1434.32 ,1348.30 ,1421.60 ,713624000.00 ,23179524919.00 
2017/4/30,1321.87 ,1347.91 ,1314.92 ,1347.89 ,413115008.00 ,21975104909.00 
2017/4/29,1317.84 ,1327.20 ,1315.21 ,1321.79 ,422705984.00 ,21547126640.00 
2017/4/28,1317.74 ,1331.28 ,1292.37 ,1316.48 ,527488992.00 ,21457669552.00 
2017/4/27,1281.88 ,1319.70 ,1281.30 ,1317.73 ,449196992.00 ,21475836448.00 
2017/4/26,1265.99 ,1294.83 ,1265.93 ,1281.08 ,329631008.00 ,20876159410.00 
2017/4/25,1250.45 ,1267.58 ,1249.97 ,1265.49 ,242556000.00 ,20619704237.00 
2017/4/24,1209.63 ,1250.94 ,1209.63 ,1250.15 ,235806000.00 ,20367443800.00 
2017/4/23,1231.92 ,1232.20 ,1203.94 ,1207.21 ,258951008.00 ,19665994145.00 
2017/4/22,1222.71 ,1235.56 ,1208.47 ,1231.71 ,249320000.00 ,20062753908.00 
2017/4/21,1229.42 ,1235.94 ,1215.56 ,1222.05 ,272167008.00 ,19903192286.00 
2017/4/20,1211.08 ,1240.79 ,1208.41 ,1229.08 ,315108000.00 ,20015137622.00 
2017/4/19,1212.13 ,1215.51 ,1205.08 ,1210.29 ,288060992.00 ,19707045565.00 
2017/4/18,1193.77 ,1217.57 ,1193.77 ,1211.67 ,270524000.00 ,19727334977.00 
2017/4/17,1183.25 ,1194.90 ,1172.65 ,1193.91 ,253206000.00 ,19436033390.00 
2017/4/16,1172.61 ,1187.22 ,1172.61 ,1182.94 ,183231008.00 ,19255408766.00 
2017/4/15,1167.30 ,1188.00 ,1164.96 ,1172.52 ,203559008.00 ,19083656460.00 
2017/4/14,1170.33 ,1190.80 ,1159.79 ,1167.54 ,254827008.00 ,19000400018.00 
2017/4/13,1201.02 ,1205.89 ,1156.44 ,1169.28 ,351968992.00 ,19026699552.00 
2017/4/12,1204.81 ,1207.14 ,1196.76 ,1200.37 ,288702016.00 ,19530680104.00 
2017/4/11,1187.46 ,1208.07 ,1187.46 ,1205.01 ,216182000.00 ,19604036563.00 
2017/4/10,1187.30 ,1190.34 ,1179.04 ,1187.13 ,215883008.00 ,19310642460.00 
2017/4/9,1176.57 ,1197.21 ,1171.86 ,1187.87 ,242343008.00 ,19320511927.00 
2017/4/8,1172.65 ,1184.98 ,1162.58 ,1175.95 ,209312000.00 ,19124327856.00 
2017/4/7,1178.94 ,1186.58 ,1163.39 ,1176.90 ,317022016.00 ,19137747435.00 
2017/4/6,1125.81 ,1188.37 ,1125.81 ,1182.68 ,511222016.00 ,19229356147.00 
2017/4/5,1134.14 ,1135.09 ,1113.63 ,1124.78 ,414784000.00 ,18285857775.00 
2017/4/4,1145.52 ,1156.44 ,1120.52 ,1133.25 ,436310016.00 ,18421262063.00 
2017/4/3,1102.95 ,1151.74 ,1102.95 ,1143.81 ,580444032.00 ,18591158323.00 
2017/4/2,1080.61 ,1107.59 ,1075.45 ,1102.17 ,514187008.00 ,17911915755.00 
2017/4/1,1071.71 ,1091.72 ,1061.09 ,1080.50 ,289633984.00 ,17557597716.00 
2017/3/31,1026.64 ,1074.92 ,1026.64 ,1071.79 ,447287008.00 ,17414322808.00 
2017/3/30,1042.21 ,1049.29 ,1020.04 ,1026.43 ,352968992.00 ,16675587066.00 
2017/3/29,1046.08 ,1055.13 ,1015.88 ,1039.97 ,298457984.00 ,16893415156.00 
2017/3/28,1044.58 ,1064.65 ,1027.73 ,1047.15 ,326332000.00 ,17008241726.00 
2017/3/27,972.05 ,1046.40 ,971.98 ,1045.77 ,372535008.00 ,16983801541.00 
2017/3/26,974.02 ,1007.96 ,954.19 ,966.72 ,303668000.00 ,15698465531.00 
2017/3/25,936.54 ,975.76 ,903.71 ,972.78 ,435803008.00 ,15794781102.00 
2017/3/24,1038.45 ,1040.47 ,934.36 ,937.52 ,491038016.00 ,15220718764.00 
2017/3/23,1050.05 ,1058.01 ,1028.93 ,1038.59 ,248540000.00 ,16859314109.00 
